125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
125,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00
125,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000,#ffff00,#ffff00,#000000,#000000
